[more@node0373 HW4]$ python dcgan/train.py 
Files already downloaded and verified
Epoch [27/50], Step [700/782], Loss D: 0.3251, Loss G: 11.8069
Epoch [28/50], Step [0/782], Loss D: 0.3252, Loss G: 11.7584
Epoch [28/50], Step [100/782], Loss D: 0.3251, Loss G: 11.3900
Epoch [28/50], Step [200/782], Loss D: 0.3251, Loss G: 11.5265
Epoch [28/50], Step [300/782], Loss D: 0.3251, Loss G: 11.9243
Epoch [28/50], Step [400/782], Loss D: 0.3252, Loss G: 12.1050
Epoch [28/50], Step [500/782], Loss D: 0.3251, Loss G: 12.3372
Epoch [28/50], Step [600/782], Loss D: 0.3251, Loss G: 12.2847
Epoch [28/50], Step [700/782], Loss D: 0.3251, Loss G: 12.3786
Epoch [29/50], Step [0/782], Loss D: 0.3251, Loss G: 12.4717
Epoch [29/50], Step [100/782], Loss D: 0.3251, Loss G: 12.4496
Epoch [29/50], Step [200/782], Loss D: 0.3251, Loss G: 12.4009
Epoch [29/50], Step [300/782], Loss D: 0.3252, Loss G: 12.3751
Epoch [29/50], Step [400/782], Loss D: 0.3251, Loss G: 12.6853
Epoch [29/50], Step [500/782], Loss D: 0.3251, Loss G: 12.6142
Epoch [29/50], Step [600/782], Loss D: 0.3251, Loss G: 12.7335
Epoch [29/50], Step [700/782], Loss D: 0.3251, Loss G: 12.5290
Epoch [30/50], Step [0/782], Loss D: 0.3251, Loss G: 12.6637
Epoch [30/50], Step [100/782], Loss D: 0.3252, Loss G: 12.8004
Epoch [30/50], Step [200/782], Loss D: 0.3251, Loss G: 12.5669
Epoch [30/50], Step [300/782], Loss D: 0.3251, Loss G: 12.3810
Epoch [30/50], Step [400/782], Loss D: 0.3251, Loss G: 12.6221
Epoch [30/50], Step [500/782], Loss D: 0.3251, Loss G: 12.1135
Epoch [30/50], Step [600/782], Loss D: 0.3251, Loss G: 12.5534
Epoch [30/50], Step [700/782], Loss D: 0.3251, Loss G: 12.8623
Epoch [31/50], Step [0/782], Loss D: 0.3252, Loss G: 12.7318
Epoch [31/50], Step [100/782], Loss D: 0.3251, Loss G: 12.8814
Epoch [31/50], Step [200/782], Loss D: 0.3251, Loss G: 12.9288
Epoch [31/50], Step [300/782], Loss D: 0.3251, Loss G: 12.7741
Epoch [31/50], Step [400/782], Loss D: 0.3251, Loss G: 12.8361
Epoch [31/50], Step [500/782], Loss D: 0.3251, Loss G: 12.9639
Epoch [31/50], Step [600/782], Loss D: 0.3251, Loss G: 12.9078
Epoch [31/50], Step [700/782], Loss D: 0.3252, Loss G: 13.0538
Epoch [32/50], Step [0/782], Loss D: 0.3251, Loss G: 12.6721
Epoch [32/50], Step [100/782], Loss D: 0.3251, Loss G: 12.5063
Epoch [32/50], Step [200/782], Loss D: 0.3251, Loss G: 12.4694
Epoch [32/50], Step [300/782], Loss D: 0.3251, Loss G: 12.4848
Epoch [32/50], Step [400/782], Loss D: 0.3252, Loss G: 12.4453
Epoch [32/50], Step [500/782], Loss D: 0.3252, Loss G: 11.8648
Epoch [32/50], Step [600/782], Loss D: 0.3252, Loss G: 11.7140
Epoch [32/50], Step [700/782], Loss D: 0.3251, Loss G: 12.3957
Epoch [33/50], Step [0/782], Loss D: 0.3251, Loss G: 12.1768
Epoch [33/50], Step [100/782], Loss D: 0.3251, Loss G: 12.2286
Epoch [33/50], Step [200/782], Loss D: 0.3252, Loss G: 12.2863
Epoch [33/50], Step [300/782], Loss D: 0.3251, Loss G: 12.5735
Epoch [33/50], Step [400/782], Loss D: 0.3251, Loss G: 12.5008
Epoch [33/50], Step [500/782], Loss D: 0.3251, Loss G: 12.6714
Epoch [33/50], Step [600/782], Loss D: 0.3251, Loss G: 12.4012
Epoch [33/50], Step [700/782], Loss D: 0.3252, Loss G: 12.2817
Epoch [34/50], Step [0/782], Loss D: 0.3251, Loss G: 12.2815
Epoch [34/50], Step [100/782], Loss D: 0.3251, Loss G: 12.5754
Epoch [34/50], Step [200/782], Loss D: 0.3252, Loss G: 12.6374
Epoch [34/50], Step [300/782], Loss D: 0.3252, Loss G: 12.8116
Epoch [34/50], Step [400/782], Loss D: 0.3251, Loss G: 12.8311
Epoch [34/50], Step [500/782], Loss D: 0.3251, Loss G: 13.3546
Epoch [34/50], Step [600/782], Loss D: 0.3251, Loss G: 13.3361
Epoch [34/50], Step [700/782], Loss D: 0.3251, Loss G: 13.2046
Epoch [35/50], Step [0/782], Loss D: 0.3251, Loss G: 13.3924
Epoch [35/50], Step [100/782], Loss D: 0.3251, Loss G: 13.2777
Epoch [35/50], Step [200/782], Loss D: 0.3251, Loss G: 12.7555
Epoch [35/50], Step [300/782], Loss D: 0.3251, Loss G: 13.0633
Epoch [35/50], Step [400/782], Loss D: 0.3251, Loss G: 12.8260
Epoch [35/50], Step [500/782], Loss D: 0.3251, Loss G: 12.5578
Epoch [35/50], Step [600/782], Loss D: 0.3251, Loss G: 13.0703
Epoch [35/50], Step [700/782], Loss D: 0.3251, Loss G: 12.9617
Epoch [36/50], Step [0/782], Loss D: 0.3251, Loss G: 13.0487
Epoch [36/50], Step [100/782], Loss D: 0.3251, Loss G: 13.0747
Epoch [36/50], Step [200/782], Loss D: 0.3251, Loss G: 13.3486
Epoch [36/50], Step [300/782], Loss D: 0.3251, Loss G: 13.4231
Epoch [36/50], Step [400/782], Loss D: 0.3251, Loss G: 13.5277
Epoch [36/50], Step [500/782], Loss D: 0.3251, Loss G: 13.3093
Epoch [36/50], Step [600/782], Loss D: 0.3251, Loss G: 13.2042
Epoch [36/50], Step [700/782], Loss D: 0.3251, Loss G: 13.3716
Epoch [37/50], Step [0/782], Loss D: 0.3251, Loss G: 12.9502
Epoch [37/50], Step [100/782], Loss D: 0.3251, Loss G: 12.7907
Epoch [37/50], Step [200/782], Loss D: 0.3251, Loss G: 12.9248
Epoch [37/50], Step [300/782], Loss D: 0.3251, Loss G: 13.1278
Epoch [37/50], Step [400/782], Loss D: 0.3251, Loss G: 13.3327
Epoch [37/50], Step [500/782], Loss D: 0.3251, Loss G: 13.1068
Epoch [37/50], Step [600/782], Loss D: 0.3251, Loss G: 13.1015
Epoch [37/50], Step [700/782], Loss D: 0.3251, Loss G: 13.1776
Epoch [38/50], Step [0/782], Loss D: 0.3251, Loss G: 13.2234
Epoch [38/50], Step [100/782], Loss D: 0.3251, Loss G: 13.1430
Epoch [38/50], Step [200/782], Loss D: 0.3251, Loss G: 12.9613
Epoch [38/50], Step [300/782], Loss D: 0.3251, Loss G: 13.3532
Epoch [38/50], Step [400/782], Loss D: 0.3251, Loss G: 13.1879
Epoch [38/50], Step [500/782], Loss D: 0.3251, Loss G: 13.0879
Epoch [38/50], Step [600/782], Loss D: 0.3251, Loss G: 13.1760
Epoch [38/50], Step [700/782], Loss D: 0.3251, Loss G: 13.2694
Epoch [39/50], Step [0/782], Loss D: 0.3251, Loss G: 13.5194
Epoch [39/50], Step [100/782], Loss D: 0.3251, Loss G: 13.1385
Epoch [39/50], Step [200/782], Loss D: 0.3251, Loss G: 12.5843
Epoch [39/50], Step [300/782], Loss D: 0.3251, Loss G: 12.6194
Epoch [39/50], Step [400/782], Loss D: 0.3251, Loss G: 12.6159
Epoch [39/50], Step [500/782], Loss D: 0.3251, Loss G: 12.8577
Epoch [39/50], Step [600/782], Loss D: 0.3251, Loss G: 12.8095
Epoch [39/50], Step [700/782], Loss D: 0.3252, Loss G: 12.0837
Epoch [40/50], Step [0/782], Loss D: 0.3251, Loss G: 12.6960
Epoch [40/50], Step [100/782], Loss D: 0.3251, Loss G: 12.9328
Epoch [40/50], Step [200/782], Loss D: 0.3251, Loss G: 13.2935
Epoch [40/50], Step [300/782], Loss D: 0.3252, Loss G: 12.8727
Epoch [40/50], Step [400/782], Loss D: 0.3251, Loss G: 13.2651
Epoch [40/50], Step [500/782], Loss D: 0.3251, Loss G: 13.3590
Epoch [40/50], Step [600/782], Loss D: 0.3251, Loss G: 13.3358
Epoch [40/50], Step [700/782], Loss D: 0.3251, Loss G: 13.0920
Epoch [41/50], Step [0/782], Loss D: 0.3251, Loss G: 12.9223
Epoch [41/50], Step [100/782], Loss D: 0.3251, Loss G: 13.1746
Epoch [41/50], Step [200/782], Loss D: 0.3251, Loss G: 13.3599
Epoch [41/50], Step [300/782], Loss D: 0.3251, Loss G: 13.3699
Epoch [41/50], Step [400/782], Loss D: 0.3251, Loss G: 13.3974
Epoch [41/50], Step [500/782], Loss D: 0.3251, Loss G: 13.3463
Epoch [41/50], Step [600/782], Loss D: 0.3251, Loss G: 13.2562
Epoch [41/50], Step [700/782], Loss D: 0.3251, Loss G: 13.3118
Epoch [42/50], Step [0/782], Loss D: 0.3251, Loss G: 13.3271
Epoch [42/50], Step [100/782], Loss D: 0.3251, Loss G: 13.4099
Epoch [42/50], Step [200/782], Loss D: 0.3251, Loss G: 13.3105
Epoch [42/50], Step [300/782], Loss D: 0.3251, Loss G: 13.2535
Epoch [42/50], Step [400/782], Loss D: 0.3251, Loss G: 13.5228
Epoch [42/50], Step [500/782], Loss D: 0.3251, Loss G: 13.4909
Epoch [42/50], Step [600/782], Loss D: 0.3251, Loss G: 13.4897
Epoch [42/50], Step [700/782], Loss D: 0.3251, Loss G: 13.2706
Epoch [43/50], Step [0/782], Loss D: 0.3251, Loss G: 13.1906
Epoch [43/50], Step [100/782], Loss D: 0.3251, Loss G: 13.2643
Epoch [43/50], Step [200/782], Loss D: 0.3251, Loss G: 13.4619
Epoch [43/50], Step [300/782], Loss D: 0.3251, Loss G: 13.5645
Epoch [43/50], Step [400/782], Loss D: 0.3251, Loss G: 13.1294
Epoch [43/50], Step [500/782], Loss D: 0.3251, Loss G: 13.5133
Epoch [43/50], Step [600/782], Loss D: 0.3251, Loss G: 13.7924
Epoch [43/50], Step [700/782], Loss D: 0.3251, Loss G: 13.9405
Epoch [44/50], Step [0/782], Loss D: 0.3251, Loss G: 14.1255
Epoch [44/50], Step [100/782], Loss D: 0.3251, Loss G: 14.1758
Epoch [44/50], Step [200/782], Loss D: 0.3251, Loss G: 14.1333
Epoch [44/50], Step [300/782], Loss D: 0.3251, Loss G: 13.9704
Epoch [44/50], Step [400/782], Loss D: 0.3251, Loss G: 13.7534
Epoch [44/50], Step [500/782], Loss D: 0.3251, Loss G: 13.8102
Epoch [44/50], Step [600/782], Loss D: 0.3251, Loss G: 13.9475
Epoch [44/50], Step [700/782], Loss D: 0.3251, Loss G: 13.7325
Epoch [45/50], Step [0/782], Loss D: 0.3251, Loss G: 13.2913
Epoch [45/50], Step [100/782], Loss D: 0.3251, Loss G: 13.7363
Epoch [45/50], Step [200/782], Loss D: 0.3251, Loss G: 13.9376
Epoch [45/50], Step [300/782], Loss D: 0.3251, Loss G: 14.0812
Epoch [45/50], Step [400/782], Loss D: 0.3251, Loss G: 14.0027
Epoch [45/50], Step [500/782], Loss D: 0.3251, Loss G: 13.7608
Epoch [45/50], Step [600/782], Loss D: 0.3251, Loss G: 13.7400
Epoch [45/50], Step [700/782], Loss D: 0.3251, Loss G: 13.7148
Epoch [46/50], Step [0/782], Loss D: 0.3251, Loss G: 13.7198
Epoch [46/50], Step [100/782], Loss D: 0.3251, Loss G: 13.6186
Epoch [46/50], Step [200/782], Loss D: 0.3251, Loss G: 13.6655
Epoch [46/50], Step [300/782], Loss D: 0.3251, Loss G: 13.4972
Epoch [46/50], Step [400/782], Loss D: 0.3251, Loss G: 13.6942
